centreline_id,arterycode,linear_name,description,comment
30102413,32700,,,change mapping to CL 30102413
20110552,32721,,,change mapping to CL 20110552
30066323,32728,,,change mapping to CL 30066323
30066323,32729,,,change mapping to CL 30066323
20034586,32730,,,change mapping to CL 20034586
20034586,32731,,,change mapping to CL 20034586
30095220,32751,,,change mapping to CL 30095220
30095220,32752,,,change mapping to CL 30095220
30064909,32773,,,change mapping to CL 30064909
30064909,32774,,,change mapping to CL 30064909
20078558,32801,,,change mapping to CL 20078558
30042276,32803,,,change mapping to CL 30042276
30042276,32804,,,change mapping to CL 30042276
20043094,32825,,,change mapping to CL 20043094
30087939,32834,,,change mapping to CL 30087939
438191,32845,,,change mapping to CL 438191
438191,32847,,,change mapping to CL 438191
30064113,32854,,,change mapping to CL 30064113
20042625,32864,,,change mapping to CL 20042625
20042625,32865,,,change mapping to CL 20042625
20038931,32866,,,change mapping to CL 20038931
20038931,32867,,,change mapping to CL 20038931
20038925,32868,,,change mapping to CL 20038925
20038925,32869,,,change mapping to CL 20038925
30065393,32921,,,change mapping to CL 30065393
30065393,32922,,,change mapping to CL 30065393
20043220,32943,,,change mapping to CL 20043220
20043220,32944,,,change mapping to CL 20043220
30040336,32958,,,change mapping to CL 30040336
30040336,32959,,,change mapping to CL 30040336
30042187,32960,,,change mapping to CL 30042187
30042193,32962,,,change mapping to CL 30042193
20091879,32963,,,change mapping to CL 20091879
20091879,32964,,,change mapping to CL 20091879
20078781,32965,,,change mapping to CL 20078781
30060045,32968,,,change mapping to CL 30060045
30060045,32969,,,change mapping to CL 30060045
20090013,32976,,,change mapping to CL 20090013
20090013,32977,,,change mapping to CL 20090013
30059997,32993,,,change mapping to CL 30059997
30059997,32994,,,change mapping to CL 30059997
20050211,33001,,,change mapping to CL 20050211
20050211,33002,,,change mapping to CL 20050211
30074130,33022,,,change mapping to CL 30074130
30074130,33023,,,change mapping to CL 30074130
30074130,33024,,,change mapping to CL 30074130
30074130,33025,,,change mapping to CL 30074130
11533920,33027,,,change mapping to CL 11533920
30017745,33033,,,change mapping to CL 30017745
30102452,33044,,,change mapping to CL 30102452
30102452,33045,,,change mapping to CL 30102452
2984603,33060,,,change mapping to CL 2984603
30087170,33094,,,change mapping to CL 30087170
1139588,33099,,,change mapping to CL 1139588
1139588,33100,,,change mapping to CL 1139588
30053139,33101,,,change mapping to CL 30053139
30076115,33102,,,change mapping to CL 30076115
30094209,33169,,,change mapping to CL 30094209
30082764,33273,,,change mapping to CL 30082764
30082764,33274,,,change mapping to CL 30082764
30043656,33293,,,change mapping to CL 30043656
30043656,33294,,,change mapping to CL 30043656
20045698,33302,,,change mapping to CL 20045698
30004153,33307,,,change mapping to CL 30004153
30078788,33325,,,change mapping to CL 30078788
30078788,33326,,,change mapping to CL 30078788
20062243,33405,,,change mapping to CL 20062243
20062243,33406,,,change mapping to CL 20062243
30100415,33412,,,change mapping to CL 30100415
30100415,33413,,,change mapping to CL 30100415
30053413,33438,,,change mapping to CL 30053413
30053413,33439,,,change mapping to CL 30053413
30101582,33440,,,change mapping to CL 30101582
30101582,33441,,,change mapping to CL 30101582
30097569,33456,,,change mapping to CL 30097569
30097569,33457,,,change mapping to CL 30097569
30089214,33464,,,change mapping to CL 30089214
30089214,33465,,,change mapping to CL 30089214
30002389,33469,,,change mapping to CL 30002389
30002389,33470,,,change mapping to CL 30002389
30005858,33475,,,change mapping to CL 30005858
30005858,33476,,,change mapping to CL 30005858
20089968,33502,,,change mapping to CL 20089968
20089968,33504,,,change mapping to CL 20089968
30095648,33505,,,change mapping to CL 30095648
30095648,33506,,,change mapping to CL 30095648
30020101,33521,,,change mapping to CL 30020101
30020101,33522,,,change mapping to CL 30020101
30001448,33525,,,change mapping to CL 30001448
30001448,33526,,,change mapping to CL 30001448
11890578,33533,,,change mapping to CL 11890578
11890578,33535,,,change mapping to CL 11890578
20041347,33548,,,change mapping to CL 20041347
20041347,33549,,,change mapping to CL 20041347
30097069,33558,,,change mapping to CL 30097069
30097069,33559,,,change mapping to CL 30097069
30097519,33615,,,change mapping to CL 30097519
30097519,33616,,,change mapping to CL 30097519
30035939,33626,,,change mapping to CL 30035939
30035939,33627,,,change mapping to CL 30035939
30093481,33656,,,change mapping to CL 30093481
30093481,33657,,,change mapping to CL 30093481
30001036,33670,,,change mapping to CL 30001036
30099410,33675,,,change mapping to CL 30099410
30099410,33676,,,change mapping to CL 30099410
30068092,33712,,,change mapping to CL 30068092
7862433,33768,,,change mapping to CL 7862433
7862433,33769,,,change mapping to CL 7862433
20048606,33832,,,change mapping to CL 20048606
20048606,33833,,,change mapping to CL 20048606
30075964,33881,,,change mapping to CL 30075964
30030122,33917,,,change mapping to CL 30030122
30030122,33918,,,change mapping to CL 30030122
30005910,33922,,,change mapping to CL 30005910
30005910,33923,,,change mapping to CL 30005910
30071118,33924,,,change mapping to CL 30071118
30095505,33992,,,change mapping to CL 30095505
30095505,33993,,,change mapping to CL 30095505
30052796,34039,,,change mapping to CL 30052796
30052796,34041,,,change mapping to CL 30052796
20042729,34042,,,change mapping to CL 20042729
20042729,34043,,,change mapping to CL 20042729
20040282,34052,,,change mapping to CL 20040282
20117785,34071,,,change mapping to CL 20117785
20050392,34072,,,change mapping to CL 20050392
20112306,34081,,,change mapping to CL 20112306
20112306,34082,,,change mapping to CL 20112306
30009309,34085,,,change mapping to CL 30009309
20079773,34106,,,change mapping to CL 20079773
30074026,34143,,,change mapping to CL 30074026
30092369,34153,,,change mapping to CL 30092369
30092369,34154,,,change mapping to CL 30092369
7794509,34155,,,change mapping to CL 7794509
7794509,34156,,,change mapping to CL 7794509
30061394,34160,,,change mapping to CL 30061394
30061394,34161,,,change mapping to CL 30061394
30088762,34167,,,change mapping to CL 30088762
30088762,34168,,,change mapping to CL 30088762
20235444,34174,,,change mapping to CL 20235444
14041079,34176,,,change mapping to CL 14041079
20042777,34177,,,change mapping to CL 20042777
20042777,34178,,,change mapping to CL 20042777
20103146,34229,,,change mapping to CL 20103146
30017529,34241,,,change mapping to CL 30017529
20035296,34244,,,change mapping to CL 20035296
20035296,34245,,,change mapping to CL 20035296
20149177,34277,,,change mapping to CL 20149177
20149177,34278,,,change mapping to CL 20149177
20058478,34279,,,change mapping to CL 20058478
20058478,34280,,,change mapping to CL 20058478
14050631,34286,,,change mapping to CL 14050631
14050631,34287,,,change mapping to CL 14050631
30020926,34293,,,change mapping to CL 30020926
30077880,34295,,,change mapping to CL 30077880
30006932,34296,,,change mapping to CL 30006932
30092261,34305,,,change mapping to CL 30092261
30091985,34357,,,change mapping to CL 30091985
30091985,34358,,,change mapping to CL 30091985
30002404,34363,,,change mapping to CL 30002404
30002404,34364,,,change mapping to CL 30002404
20050636,34377,,,change mapping to CL 20050636
20050636,34378,,,change mapping to CL 20050636
30037267,34408,,,change mapping to CL 30037267
30037267,34409,,,change mapping to CL 30037267
20078770,34410,,,change mapping to CL 20078770
7731502,34486,,,change mapping to CL 7731502
20040634,34513,,,change mapping to CL 20040634
20048489,34534,,,change mapping to CL 20048489
20048489,34535,,,change mapping to CL 20048489
30102486,34586,,,change mapping to CL 30102486
30102486,34587,,,change mapping to CL 30102486
14036431,34613,,,change mapping to CL 14036431
20101796,34614,,,change mapping to CL 20101796
13969709,34620,,,change mapping to CL 13969709
13969709,34621,,,change mapping to CL 13969709
20050788,34642,,,change mapping to CL 20050788
20050788,34643,,,change mapping to CL 20050788
20042453,34652,,,change mapping to CL 20042453
20042453,34653,,,change mapping to CL 20042453
20052848,34758,,,change mapping to CL 20052848
20052848,34759,,,change mapping to CL 20052848
20048284,34771,,,change mapping to CL 20048284
20048284,34772,,,change mapping to CL 20048284
30021445,34800,,,change mapping to CL 30021445
443717,34822,,,change mapping to CL 443717
20042580,34835,,,change mapping to CL 20042580
20042580,34836,,,change mapping to CL 20042580
30019513,34860,,,change mapping to CL 30019513
30094042,34893,,,change mapping to CL 30094042
30094042,34894,,,change mapping to CL 30094042
30074506,34898,,,change mapping to CL 30074506
30074506,34899,,,change mapping to CL 30074506
20062212,34905,,,change mapping to CL 20062212
20062212,34906,,,change mapping to CL 20062212
30089103,34948,,,change mapping to CL 30089103
30094151,34950,,,change mapping to CL 30094151
30094151,34951,,,change mapping to CL 30094151
14048973,34982,,,change mapping to CL 14048973
14048973,34983,,,change mapping to CL 14048973
20042883,34985,,,change mapping to CL 20042883
20042892,34986,,,change mapping to CL 20042892
20042892,34987,,,change mapping to CL 20042892
20042878,34988,,,change mapping to CL 20042878
20042879,34989,,,change mapping to CL 20042879
20051654,35007,,,change mapping to CL 20051654
20051654,35008,,,change mapping to CL 20051654
14045127,35115,,,change mapping to CL 14045127
30059640,35119,,,change mapping to CL 30059640
30059640,35120,,,change mapping to CL 30059640
30024243,35148,,,change mapping to CL 30024243
30017517,35158,,,change mapping to CL 30017517
30009093,35170,,,change mapping to CL 30009093
30002383,35212,,,change mapping to CL 30002383
30002383,35213,,,change mapping to CL 30002383
30007349,35216,,,change mapping to CL 30007349
30007349,35217,,,change mapping to CL 30007349
20080371,35218,,,change mapping to CL 20080371
20080371,35219,,,change mapping to CL 20080371
30001150,35234,,,change mapping to CL 30001150
30001150,35235,,,change mapping to CL 30001150
14252566,35260,,,change mapping to CL 14252566
30070003,35264,,,change mapping to CL 30070003
30042683,35266,,,change mapping to CL 30042683
30100872,35274,,,change mapping to CL 30100872
30100872,35275,,,change mapping to CL 30100872
20143859,35313,,,change mapping to CL 20143859
20143859,35314,,,change mapping to CL 20143859
20149132,35336,,,change mapping to CL 20149132
30007045,35350,,,change mapping to CL 30007045
30016929,35351,,,change mapping to CL 30016929
14023658,35355,,,change mapping to CL 14023658
30012855,35425,,,change mapping to CL 30012855
30023971,35427,,,change mapping to CL 30023971
30011000,35433,,,change mapping to CL 30011000
30011000,35436,,,change mapping to CL 30011000
30064186,35442,,,change mapping to CL 30064186
30057156,35454,,,change mapping to CL 30057156
30057156,35455,,,change mapping to CL 30057156
14050288,35471,,,change mapping to CL 14050288
30100319,35502,,,change mapping to CL 30100319
30100319,35503,,,change mapping to CL 30100319
20112057,35509,,,change mapping to CL 20112057
20112058,35510,,,change mapping to CL 20112058
20042353,35513,,,change mapping to CL 20042353
20042353,35514,,,change mapping to CL 20042353
30005477,35521,,,change mapping to CL 30005477
30005477,35522,,,change mapping to CL 30005477
30101117,35523,,,change mapping to CL 30101117
30008917,35529,,,change mapping to CL 30008917
30008917,35530,,,change mapping to CL 30008917
20042465,35541,,,change mapping to CL 20042465
30085233,35546,,,change mapping to CL 30085233
30085233,35547,,,change mapping to CL 30085233
30074092,35581,,,change mapping to CL 30074092
30004314,35583,,,change mapping to CL 30004314
30004314,35584,,,change mapping to CL 30004314
20042928,35588,,,change mapping to CL 20042928
20062660,35615,,,change mapping to CL 20062660
20080174,35616,,,change mapping to CL 20080174
20080174,35617,,,change mapping to CL 20080174
30005474,35630,,,change mapping to CL 30005474
30005474,35631,,,change mapping to CL 30005474
20051133,35648,,,change mapping to CL 20051133
20051133,35649,,,change mapping to CL 20051133
20050745,35663,,,change mapping to CL 20050745
30032952,35671,,,change mapping to CL 30032952
30032952,35672,,,change mapping to CL 30032952
20364579,35685,,,change mapping to CL 20364579
20364579,35686,,,change mapping to CL 20364579
20052317,35705,,,change mapping to CL 20052317
20052317,35706,,,change mapping to CL 20052317
20232488,35718,,,change mapping to CL 20232488
20232488,35719,,,change mapping to CL 20232488
20048618,35730,,,change mapping to CL 20048618
20048618,35731,,,change mapping to CL 20048618
30095598,35785,,,change mapping to CL 30095598
30095598,35786,,,change mapping to CL 30095598
20048527,35807,,,change mapping to CL 20048527
20048527,35808,,,change mapping to CL 20048527
30071590,35830,,,change mapping to CL 30071590
30076400,35833,,,change mapping to CL 30076400
30076400,35834,,,change mapping to CL 30076400
30063747,35841,,,change mapping to CL 30063747
30063747,35842,,,change mapping to CL 30063747
30039159,35873,,,change mapping to CL 30039159
30039159,35874,,,change mapping to CL 30039159
20053322,35926,,,change mapping to CL 20053322
30073936,35928,,,change mapping to CL 30073936
30073936,35929,,,change mapping to CL 30073936
30096417,35930,,,change mapping to CL 30096417
30096417,35932,,,change mapping to CL 30096417
20038917,35945,,,change mapping to CL 20038917
11631576,36002,,,change mapping to CL 11631576
20112958,36096,,,change mapping to CL 20112958
20112958,36097,,,change mapping to CL 20112958
30000517,36104,,,change mapping to CL 30000517
30000517,36105,,,change mapping to CL 30000517
20041109,36159,,,change mapping to CL 20041109
20041109,36160,,,change mapping to CL 20041109
20089656,36190,,,change mapping to CL 20089656
20089656,36191,,,change mapping to CL 20089656
30093647,36194,,,change mapping to CL 30093647
30093647,36195,,,change mapping to CL 30093647
14036613,36252,,,change mapping to CL 14036613
14036613,36253,,,change mapping to CL 14036613
14668345,36254,,,change mapping to CL 14668345
14668345,36255,,,change mapping to CL 14668345
8417391,36377,,,change mapping to CL 8417391
10133024,36386,,,change mapping to CL 10133024
30099972,36396,,,change mapping to CL 30099972
30099972,36397,,,change mapping to CL 30099972
30064652,36412,,,change mapping to CL 30064652
30096465,36420,,,change mapping to CL 30096465
30096465,36421,,,change mapping to CL 30096465
20047986,36516,,,change mapping to CL 20047986
20047986,36517,,,change mapping to CL 20047986
30066190,36611,,,change mapping to CL 30066190
20048596,36648,,,change mapping to CL 20048596
20048596,36649,,,change mapping to CL 20048596
30059919,36735,,,change mapping to CL 30059919
30059919,36736,,,change mapping to CL 30059919
20112816,36741,,,change mapping to CL 20112816
20112816,36742,,,change mapping to CL 20112816
20053212,36754,,,change mapping to CL 20053212
20053212,36755,,,change mapping to CL 20053212
30072609,36765,,,change mapping to CL 30072609
30072609,36766,,,change mapping to CL 30072609
30093436,36817,,,change mapping to CL 30093436
30093436,36818,,,change mapping to CL 30093436
30099851,36834,,,change mapping to CL 30099851
30099851,36835,,,change mapping to CL 30099851
20112838,36836,,,change mapping to CL 20112838
30102813,36843,,,change mapping to CL 30102813
30102813,36844,,,change mapping to CL 30102813
30014885,36852,,,change mapping to CL 30014885
30014885,36853,,,change mapping to CL 30014885
20050592,36856,,,change mapping to CL 20050592
30073339,36956,,,change mapping to CL 30073339
30058169,36970,,,change mapping to CL 30058169
30058169,36971,,,change mapping to CL 30058169
30102966,37002,,,change mapping to CL 30102966
30102966,37003,,,change mapping to CL 30102966
30102962,37004,,,change mapping to CL 30102962
30102962,37005,,,change mapping to CL 30102962
30095244,37020,,,change mapping to CL 30095244
30095244,37021,,,change mapping to CL 30095244
30097995,37076,,,change mapping to CL 30097995
30097995,37077,,,change mapping to CL 30097995
30073444,37094,,,change mapping to CL 30073444
30073444,37095,,,change mapping to CL 30073444
30093725,37100,,,change mapping to CL 30093725
30093725,37101,,,change mapping to CL 30093725
30078742,37122,,,change mapping to CL 30078742
30057166,37132,,,change mapping to CL 30057166
30073952,37169,,,change mapping to CL 30073952
9963001,37182,,,change mapping to CL 9963001
9963001,37183,,,change mapping to CL 9963001
30060870,37209,,,change mapping to CL 30060870
30060870,37210,,,change mapping to CL 30060870
444426,37251,,,change mapping to CL 444426
14066864,37289,,,change mapping to CL 14066864
14066864,37290,,,change mapping to CL 14066864
14066933,37291,,,change mapping to CL 14066933
20110446,37295,,,change mapping to CL 20110446
20110446,37296,,,change mapping to CL 20110446
912991,37301,,,change mapping to CL 912991
912991,37302,,,change mapping to CL 912991
8140651,37323,,,change mapping to CL 8140651
8140651,37324,,,change mapping to CL 8140651
914763,37335,,,change mapping to CL 914763
914763,37336,,,change mapping to CL 914763
7370298,37342,,,change mapping to CL 7370298
7370298,37343,,,change mapping to CL 7370298
7570341,37344,,,change mapping to CL 7570341
913308,37369,,,change mapping to CL 913308
913308,37370,,,change mapping to CL 913308
20048334,37373,,,change mapping to CL 20048334
20048334,37374,,,change mapping to CL 20048334
7872187,37379,,,change mapping to CL 7872187
7872187,37380,,,change mapping to CL 7872187
14021723,37394,,,change mapping to CL 14021723
14021723,37396,,,change mapping to CL 14021723
20048532,37397,,,change mapping to CL 20048532
20048532,37398,,,change mapping to CL 20048532
30077399,37406,,,change mapping to CL 30077399
30077399,37407,,,change mapping to CL 30077399
30097242,37408,,,change mapping to CL 30097242
14066952,37421,,,change mapping to CL 14066952
14066952,37422,,,change mapping to CL 14066952
8322147,37436,,,change mapping to CL 8322147
8322147,37437,,,change mapping to CL 8322147
444776,37438,,,change mapping to CL 444776
444776,37439,,,change mapping to CL 444776
8321663,37440,,,change mapping to CL 8321663
8321663,37441,,,change mapping to CL 8321663
10575665,37466,,,change mapping to CL 10575665
10575665,37467,,,change mapping to CL 10575665
30100157,37470,,,change mapping to CL 30100157
30100157,37471,,,change mapping to CL 30100157
30076031,37472,,,change mapping to CL 30076031
30076031,37473,,,change mapping to CL 30076031
20112706,37478,,,change mapping to CL 20112706
20112706,37479,,,change mapping to CL 20112706
14677935,37482,,,change mapping to CL 14677935
14677935,37483,,,change mapping to CL 14677935
20112649,37484,,,change mapping to CL 20112649
20112649,37485,,,change mapping to CL 20112649
9392292,37486,,,change mapping to CL 9392292
9392292,37487,,,change mapping to CL 9392292
9392940,37488,,,change mapping to CL 9392940
9392940,37489,,,change mapping to CL 9392940
9410130,37490,,,change mapping to CL 9410130
9410130,37491,,,change mapping to CL 9410130
439869,37495,,,change mapping to CL 439869
439869,37496,,,change mapping to CL 439869
30007492,37507,,,change mapping to CL 30007492
913875,37514,,,change mapping to CL 913875
7156868,37516,,,change mapping to CL 7156868
7156868,37517,,,change mapping to CL 7156868
3304814,37526,,,change mapping to CL 3304814
3304814,37527,,,change mapping to CL 3304814
441230,37546,,,change mapping to CL 441230
441230,37547,,,change mapping to CL 441230
441091,37549,,,change mapping to CL 441091
441091,37550,,,change mapping to CL 441091
14676920,37562,,,change mapping to CL 14676920
14044769,37573,,,change mapping to CL 14044769
14036210,37574,,,change mapping to CL 14036210
20077908,37575,,,change mapping to CL 20077908
14255707,37587,,,change mapping to CL 14255707
14255707,37588,,,change mapping to CL 14255707
30014885,37617,,,change mapping to CL 30014885
30014885,37618,,,change mapping to CL 30014885
14068726,37621,,,change mapping to CL 14068726
109132,37628,,,change mapping to CL 109132
14013141,37633,,,change mapping to CL 14013141
14013141,37634,,,change mapping to CL 14013141
14013189,37637,,,change mapping to CL 14013189
14013189,37638,,,change mapping to CL 14013189
30097455,37643,,,change mapping to CL 30097455
30097455,37644,,,change mapping to CL 30097455
30095036,37648,,,change mapping to CL 30095036
14040725,37649,,,change mapping to CL 14040725
14040725,37650,,,change mapping to CL 14040725
14025058,37657,,,change mapping to CL 14025058
14025058,37658,,,change mapping to CL 14025058
30102991,37661,,,change mapping to CL 30102991
20078570,37671,,,change mapping to CL 20078570
20078570,37672,,,change mapping to CL 20078570
14013655,37675,,,change mapping to CL 14013655
14013655,37676,,,change mapping to CL 14013655
30097586,37677,,,change mapping to CL 30097586
30097586,37678,,,change mapping to CL 30097586
14022996,37680,,,change mapping to CL 14022996
14022996,37682,,,change mapping to CL 14022996
14015331,37686,,,change mapping to CL 14015331
14015331,37687,,,change mapping to CL 14015331
30068092,37688,,,change mapping to CL 30068092
30068092,37689,,,change mapping to CL 30068092
1140626,37692,,,change mapping to CL 1140626
14068233,37696,,,change mapping to CL 14068233
30074468,37697,,,change mapping to CL 30074468
30074468,37698,,,change mapping to CL 30074468
8345038,37700,,,change mapping to CL 8345038
8345038,37701,,,change mapping to CL 8345038
14023603,37711,,,change mapping to CL 14023603
14022043,37712,,,change mapping to CL 14022043
14022342,37713,,,change mapping to CL 14022342
30059300,37738,,,change mapping to CL 30059300
30059300,37739,,,change mapping to CL 30059300
446465,37743,,,change mapping to CL 446465
446465,37744,,,change mapping to CL 446465
3031353,37748,,,change mapping to CL 3031353
3031353,37749,,,change mapping to CL 3031353
7807851,37753,,,change mapping to CL 7807851
30073991,37763,,,change mapping to CL 30073991
14023124,37768,,,change mapping to CL 14023124
7257489,37770,,,change mapping to CL 7257489
10223982,37781,,,change mapping to CL 10223982
10223982,37782,,,change mapping to CL 10223982
30080554,37786,,,change mapping to CL 30080554
30080554,37787,,,change mapping to CL 30080554
8321529,37798,,,change mapping to CL 8321529
30102080,37841,,,change mapping to CL 30102080
30102080,37842,,,change mapping to CL 30102080
30097820,37941,,,change mapping to CL 30097820
30097830,37943,,,change mapping to CL 30097830
443270,37982,,,change mapping to CL 443270
14037044,38100,,,change mapping to CL 14037044
14037044,38101,,,change mapping to CL 14037044
14037052,38104,,,change mapping to CL 14037052
14037052,38105,,,change mapping to CL 14037052
14015302,38183,,,change mapping to CL 14015302
14015302,38184,,,change mapping to CL 14015302
14072354,38187,,,change mapping to CL 14072354
14072354,38189,,,change mapping to CL 14072354
14255320,38192,,,change mapping to CL 14255320
14255320,38193,,,change mapping to CL 14255320
14017414,38216,,,change mapping to CL 14017414
14017414,38217,,,change mapping to CL 14017414
20040265,38220,,,change mapping to CL 20040265
20040265,38221,,,change mapping to CL 20040265
1140705,38222,,,change mapping to CL 1140705
20030935,38227,,,change mapping to CL 20030935
20030935,38228,,,change mapping to CL 20030935
30102596,38238,,,change mapping to CL 30102596
30102596,38239,,,change mapping to CL 30102596
14253124,38240,,,change mapping to CL 14253124
14253124,38241,,,change mapping to CL 14253124
14037369,38242,,,change mapping to CL 14037369
14037369,38243,,,change mapping to CL 14037369
30017428,38246,,,change mapping to CL 30017428
30017428,38247,,,change mapping to CL 30017428
14023027,38248,,,change mapping to CL 14023027
14023027,38249,,,change mapping to CL 14023027
30101401,38254,,,change mapping to CL 30101401
30101401,38255,,,change mapping to CL 30101401
14021269,38261,,,change mapping to CL 14021269
30069139,38262,,,change mapping to CL 30069139
30069139,38263,,,change mapping to CL 30069139
20048279,38269,,,change mapping to CL 20048279
20048279,38270,,,change mapping to CL 20048279
14019063,38275,,,change mapping to CL 14019063
14019063,38276,,,change mapping to CL 14019063
30066190,38307,,,change mapping to CL 30066190
14011723,38323,,,change mapping to CL 14011723
14011723,38324,,,change mapping to CL 14011723
14661556,38327,,,change mapping to CL 14661556
14045848,38339,,,change mapping to CL 14045848
14045848,38340,,,change mapping to CL 14045848
20091367,38341,,,change mapping to CL 20091367
20091367,38342,,,change mapping to CL 20091367
14003813,38358,,,change mapping to CL 14003813
14003813,38359,,,change mapping to CL 14003813
14046742,38367,,,change mapping to CL 14046742
14046742,38368,,,change mapping to CL 14046742
14046747,38370,,,change mapping to CL 14046747
14046747,38371,,,change mapping to CL 14046747
14072833,38382,,,change mapping to CL 14072833
14072833,38383,,,change mapping to CL 14072833
20112684,38396,,,change mapping to CL 20112684
20112684,38397,,,change mapping to CL 20112684
912488,38398,,,change mapping to CL 912488
912488,38399,,,change mapping to CL 912488
30068182,38408,,,change mapping to CL 30068182
30068182,38409,,,change mapping to CL 30068182
30068192,38412,,,change mapping to CL 30068192
30042177,38418,,,change mapping to CL 30042177
30042187,38419,,,change mapping to CL 30042187
30007403,38420,,,change mapping to CL 30007403
1147102,38432,,,change mapping to CL 1147102
1147102,38433,,,change mapping to CL 1147102
14659630,38438,,,change mapping to CL 14659630
30009623,38441,,,change mapping to CL 30009623
30009623,38442,,,change mapping to CL 30009623
30074506,38449,,,change mapping to CL 30074506
30074506,38450,,,change mapping to CL 30074506
30012730,38461,,,change mapping to CL 30012730
30012730,38462,,,change mapping to CL 30012730
30019074,38492,,,change mapping to CL 30019074
30066303,38572,,,change mapping to CL 30066303
20057496,38620,,,change mapping to CL 20057496
20057496,38621,,,change mapping to CL 20057496
20092034,38633,,,change mapping to CL 20092034
20092034,38634,,,change mapping to CL 20092034
30069222,38647,,,change mapping to CL 30069222
30097795,38648,,,change mapping to CL 30097795
30097795,38649,,,change mapping to CL 30097795
30037980,38650,,,change mapping to CL 30037980
30037980,38651,,,change mapping to CL 30037980
9531380,38660,,,change mapping to CL 9531380
9531380,38661,,,change mapping to CL 9531380
30058051,38677,,,change mapping to CL 30058051
30058051,38678,,,change mapping to CL 30058051
30092085,38681,,,change mapping to CL 30092085
30092085,38686,,,change mapping to CL 30092085
30044992,38709,,,change mapping to CL 30044992
30044992,38710,,,change mapping to CL 30044992
30081011,38717,,,change mapping to CL 30081011
30098556,38726,,,change mapping to CL 30098556
30098556,38727,,,change mapping to CL 30098556
30075914,38735,,,change mapping to CL 30075914
30075914,38736,,,change mapping to CL 30075914
30101909,38742,,,change mapping to CL 30101909
30101909,38743,,,change mapping to CL 30101909
907371,38759,,,change mapping to CL 907371
907371,38760,,,change mapping to CL 907371
30074007,38761,,,change mapping to CL 30074007
30074007,38762,,,change mapping to CL 30074007
30003059,38763,,,change mapping to CL 30003059
30003059,38764,,,change mapping to CL 30003059
30097844,38772,,,change mapping to CL 30097844
10475716,38776,,,change mapping to CL 10475716
10475716,38777,,,change mapping to CL 10475716
20080670,38803,,,change mapping to CL 20080670
30073428,38831,,,change mapping to CL 30073428
30073428,38832,,,change mapping to CL 30073428
30018006,38833,,,change mapping to CL 30018006
30012855,38849,,,change mapping to CL 30012855
20145304,38850,,,change mapping to CL 20145304
20145304,38851,,,change mapping to CL 20145304
20039588,38898,,,change mapping to CL 20039588
20039588,38899,,,change mapping to CL 20039588
30038680,38945,,,change mapping to CL 30038680
30032607,38978,,,change mapping to CL 30032607
30032607,38979,,,change mapping to CL 30032607
30099740,38995,,,change mapping to CL 30099740
30099740,38996,,,change mapping to CL 30099740
20145295,39009,,,change mapping to CL 20145295
20145295,39010,,,change mapping to CL 20145295
30085278,39019,,,change mapping to CL 30085278
30085278,39020,,,change mapping to CL 30085278
30060149,39029,,,change mapping to CL 30060149
30060149,39030,,,change mapping to CL 30060149
20049939,39041,,,change mapping to CL 20049939
20049939,39042,,,change mapping to CL 20049939
30011645,39059,,,change mapping to CL 30011645
20042871,39073,,,change mapping to CL 20042871
30085792,39106,,,change mapping to CL 30085792
30085792,39107,,,change mapping to CL 30085792
30008133,39166,,,change mapping to CL 30008133
30008133,39167,,,change mapping to CL 30008133
20053158,39183,,,change mapping to CL 20053158
20053158,39184,,,change mapping to CL 20053158
103399,39198,,,change mapping to CL 103399
103399,39199,,,change mapping to CL 103399
30000727,39206,,,change mapping to CL 30000727
30000727,39207,,,change mapping to CL 30000727
20052872,39221,,,change mapping to CL 20052872
20052872,39222,,,change mapping to CL 20052872
20079242,39238,,,change mapping to CL 20079242
20079242,39239,,,change mapping to CL 20079242
30059784,39253,,,change mapping to CL 30059784
30059784,39254,,,change mapping to CL 30059784
30015940,39257,,,change mapping to CL 30015940
30015940,39258,,,change mapping to CL 30015940
30093146,39291,,,change mapping to CL 30093146
30059702,39303,,,change mapping to CL 30059702
30059702,39304,,,change mapping to CL 30059702
30009093,39317,,,change mapping to CL 30009093
20353596,39322,,,change mapping to CL 20353596
30078909,39338,,,change mapping to CL 30078909
30078909,39339,,,change mapping to CL 30078909
30078912,39340,,,change mapping to CL 30078912
30058854,39407,,,change mapping to CL 30058854
30058854,39408,,,change mapping to CL 30058854
20038836,39415,,,change mapping to CL 20038836
20038836,39416,,,change mapping to CL 20038836
20041182,39427,,,change mapping to CL 20041182
20041182,39428,,,change mapping to CL 20041182
30071590,39472,,,change mapping to CL 30071590
30031161,39496,,,change mapping to CL 30031161
30031161,39497,,,change mapping to CL 30031161
20110483,39523,,,change mapping to CL 20110483
20110483,39524,,,change mapping to CL 20110483
30097975,39558,,,change mapping to CL 30097975
30097975,39559,,,change mapping to CL 30097975
30035821,39595,,,change mapping to CL 30035821
30035821,39596,,,change mapping to CL 30035821
20112296,39632,,,change mapping to CL 20112296
20112296,39633,,,change mapping to CL 20112296
30011716,39654,,,change mapping to CL 30011716
30011716,39655,,,change mapping to CL 30011716
30018006,39671,,,change mapping to CL 30018006
20042365,39719,,,change mapping to CL 20042365
20042365,39720,,,change mapping to CL 20042365
30065224,39726,,,change mapping to CL 30065224
30065224,39727,,,change mapping to CL 30065224
